time,soft_counts,hard_counts
57533.499977,0.018709,0.010187
57534.499977,0.005687,0.014854
57535.499977,-0.002614,0.014145
57536.499977,0.005888,0.012182
57537.499977,0.0079,0.000919
57538.499977,0.021754,0.007819
57539.499977,-0.006043,6.1e-05
57540.499977,0.017761,0.014414
57541.499977,0.027963,-0.006746
57542.499977,-0.012545,0.00593
57543.499977,0.011497,0.005838
57544.499977,-0.003565,-0.006469
57545.499977,-0.023975,-0.002887
57546.499977,0.033088,0.008646
57547.499977,-0.063283,-0.006652
57548.499977,-0.0057,-0.008048
57549.499977,0.007861,-0.003825
57550.499977,0.021726,-0.001685
57551.499977,-0.017618,0.002462
57552.499977,0.008458,-0.005642
57553.499977,0.01089,0.008214
57554.499977,-0.00775,-0.008388
57555.499977,-0.013577,-0.007543
57556.499977,-0.046946,-0.014767
57557.499977,-0.029637,-0.012027
57558.499977,-0.043044,-0.052542
57566.499977,0.054899,0.045082
57567.499977,0.001436,0.008124
57568.499977,-0.016419,-0.005204
57569.499977,-0.042214,-0.034207
57570.499977,0.036929,0.022814
57571.499977,0.020213,0.025587
57572.499977,0.001305,0.002826
57582.499977,0.104406,0.010149
57583.499977,0.024299,-0.010005
57584.499977,0.000454,0.00653
57585.499977,0.009764,0.005519
57586.499977,0.014173,-0.008222
57587.499977,0.006477,0.000347
57588.499977,-0.000315,0.001904
57589.499977,-0.026169,0.002891
57590.499977,0.021738,-0.006565
57591.499977,-0.008832,-0.001669
57592.499977,0.016785,-0.025594
57593.499977,-0.001821,-0.008234
57594.499977,-0.017791,-7.6e-05
57595.499977,0.00136,-0.005941
57596.499977,-0.003981,-0.000769
57597.499977,0.017258,-0.00605
57598.499977,0.023642,0.016287
57599.499977,0.031387,-0.006745
57600.499977,0.003763,-0.006005
57601.499977,0.012101,0.000467
57602.499977,0.001537,-0.005002
57603.499977,0.005629,0.010928
57604.499977,-0.006799,0.005987
57605.499977,0.008569,0.001578
57606.499977,0.016308,0.005521
57607.499977,-0.004748,-0.011517
57608.499977,0.013109,-0.008211
57609.499977,0.005927,-0.004356
57610.499977,-0.007402,0.005078
57611.499977,-0.013247,-0.010357
57612.499977,0.007745,-0.000165
57613.499977,-0.016842,0.013432
57614.499977,-0.001095,-0.006938
57615.499977,-0.036596,-0.002447
57616.499977,0.020894,0.00614
57617.499977,0.017487,0.000648
57618.499977,-0.024572,-0.004649
57619.499977,0.014924,-0.002389
57620.499977,-0.014023,-0.025949
57621.499977,-0.013503,0.015329
57622.499977,0.018422,-0.002504
57623.499977,-0.001569,0.003757
57624.499977,0.005977,0.003938
57625.499977,-0.027066,0.003602
57626.499977,-0.004207,0.002448
57627.499977,0.117192,0.033102
57639.499977,0.129019,0.045998
57641.499977,-0.029106,0.01274
57642.499977,-0.064075,-0.034743
57643.499977,0.031648,0.033478
57644.499977,0.083791,0.065149
57655.499977,-0.014132,-0.011131
57656.499977,0.047161,0.01156
57657.499977,-0.017686,-0.001194
57658.499977,-0.002121,0.010196
57659.499977,0.042127,0.006501
57660.499977,0.033543,0.011012
57661.499977,0.064583,0.02508
57662.499977,0.062709,0.009873
57663.499977,-0.012331,-0.003439
57664.499977,0.022366,-0.003029
57665.499977,-0.01506,0.002545
57666.499977,0.094297,0.037588
57667.499977,0.020494,-0.004364
57668.499977,0.023128,0.009393
57669.499977,0.025506,0.003453
57670.499977,0.017525,0.011364
57671.499977,0.032,0.016033
57672.499977,0.025573,-0.003252
57673.499977,0.041151,-0.003526
57674.499977,0.007582,0.005433
57675.499977,0.00329,-0.009587
57676.499977,0.003376,-0.010781
57677.499977,-0.001912,0.01337
57678.499977,-0.01626,0.000292
57679.499977,0.010139,0.008522
57680.499977,0.007597,-0.004434
57681.499977,-0.007818,-0.013326
57682.499977,0.001787,0.007331
57683.499977,0.015432,0.003705
57684.499977,0.014282,-0.024008
57685.499977,0.004298,0.002631
57686.499977,0.005213,0.004989
57687.499977,-0.012199,-0.022718
57688.499977,0.036475,0.009757
57689.499977,0.074073,0.01619
57690.499977,0.007778,0.00025
57691.499977,0.020304,0.014604
57692.499977,0.070716,0.063806
57693.499977,0.020649,0.013028
57694.499977,0.012599,0.021148
57695.499977,0.010443,-0.004333
57697.499977,-7e-05,-0.011806
57698.499977,-0.029415,-0.010834
57699.499977,0.006354,0.009896
57700.499977,0.027903,0.027083
57701.499977,0.011596,-0.008951
57702.499977,-0.016639,-0.017115
57710.499977,0.121104,0.077378
57711.499977,-0.002435,-0.057606
57713.499977,-0.056031,0.009367
57714.499977,-0.040482,-0.002419
57715.499977,0.052884,0.031146
57716.499977,0.212639,0.14327
57729.499977,0.015993,-0.015975
57730.499977,-0.003356,-0.005273
57731.499977,0.041208,0.018099
57732.499977,0.038672,0.00166
57733.499977,0.001933,0.00937
57734.499977,0.014119,0.010657
57735.499977,0.000539,-0.019606
57736.499977,-0.018118,-0.011863
57737.499977,0.035811,-0.010177
57738.499977,0.039617,0.011028
57739.499977,0.039034,0.008538
57740.499977,0.037083,0.002964
57741.499977,0.039852,0.002345
57742.499977,-0.021315,0.016883
57743.499977,0.02045,0.007305
57744.499977,0.008731,-0.002699
57745.499977,0.064789,0.03205
57746.499977,0.037242,0.018456
57747.499977,0.024497,0.019983
57748.499977,0.032472,0.005442
57749.499977,0.029137,0.003827
57750.499977,0.041627,0.015817
57751.499977,-0.010391,0.001796
57752.499977,0.001422,0.013487
57753.499977,0.010075,-0.000598
57754.499965,0.011055,-0.004109
57755.499965,-0.009474,-0.004565
57756.499965,-0.017955,-0.00042
57757.499965,-0.006488,0.006549
57758.499965,0.028378,0.006539
57759.499965,0.005819,0.006487
57760.499965,-0.005253,0.018969
57761.499965,-0.003295,0.007763
57762.499965,0.024262,0.006268
57763.499965,0.038728,-0.009198
57764.499965,0.04406,0.020443
57765.499965,-0.004609,0.00717
57766.499965,0.023438,0.005261
57767.499965,0.008234,-0.003116
57768.499965,0.013993,0.002728
57769.499965,0.008922,-0.007218
57770.499965,-0.022152,-0.005131
57771.499965,0.00139,0.004166
57772.499965,-0.025756,0.012868
57773.499965,0.02199,0.004724
57774.499965,-0.022002,-0.011792
57782.499965,0.113083,0.039175
57783.499965,0.02732,0.027421
57784.499965,-0.046814,-0.025488
57785.499965,-0.023978,-0.027279
57786.499965,-0.067443,-0.040183
57787.499965,0.019561,0.002909
57788.499965,-0.014743,0.028596
57789.499965,0.024716,0.047661
57799.499965,0.008256,0.004349
57800.499965,0.037231,0.01253
57801.499965,-0.00172,-0.006185
57802.499965,-0.028051,-0.003999
57803.499965,0.022793,0.005561
57804.499965,-0.014344,0.009137
57805.499965,0.017517,-0.011902
57806.499965,0.037049,0.019922
57807.499965,0.003547,-0.002313
57808.499965,-0.040099,-0.009661
57809.499965,0.001839,0.001911
57810.499965,0.015037,-0.0036
57811.499965,0.0212,0.01294
57812.499965,-0.009272,7e-06
57813.499965,0.003288,-0.000819
57814.499965,0.03857,0.004273
57815.499965,0.003972,-0.004906
57816.499965,-0.024611,0.004517
57817.499965,-0.015368,0.007411
57818.499965,-0.02203,-0.003059
57819.499965,0.007289,0.008139
57820.499965,0.007543,0.012705
57821.499965,-0.001189,-0.001294
57822.499965,0.038679,0.007824
57823.499965,-0.001628,0.002671
57824.499965,0.00396,-0.000572
57825.499965,0.0184,0.002955
57826.499965,0.012742,0.00024
57827.499965,0.004881,0.015951
57828.499965,0.011598,-0.0025
57829.499965,0.024368,0.006595
57830.499965,-0.0144,-0.005779
57831.499965,0.016437,0.010089
57832.499965,0.013278,-0.007741
57833.499965,0.0286,-0.002502
57834.499965,0.031757,-0.001143
57835.499965,0.006454,-0.005126
57836.499965,-0.003899,0.006322
57837.499965,0.030183,0.004766
57838.499965,-0.005606,0.001051
57839.499965,-0.010438,0.015878
57840.499965,0.02329,0.015185
57841.499965,0.044539,0.008373
57842.499965,-0.000263,0.00583
57843.499965,-0.007712,0.001029
57844.499965,0.054856,0.021051
57845.499965,-0.015451,-0.002053
57846.499965,0.004056,0.001831
57855.499965,0.217393,0.121824
57856.499965,-0.159036,-0.068523
57857.499965,0.297072,0.06758
57863.499965,0.001569,-0.012131
57864.499965,0.017435,0.014391
57871.499965,0.101038,0.027514
57875.499965,0.152145,0.047408
57876.499965,0.010499,0.001411
57877.499965,0.013768,0.012459
57878.499965,-0.002377,-0.004197
57879.499965,-0.001365,0.00317
57880.499965,0.010303,-0.010353
57881.499965,-0.042513,0.012781
57882.499965,0.042134,0.015707
57883.499965,0.029395,0.000229
57884.499965,0.001969,0.006942
57885.499965,-0.022766,-0.000316
57886.499965,-0.021273,0.004204
57887.499965,0.020946,0.003611
57888.499965,0.006666,0.006093
57889.499965,0.012789,-0.019378
57890.499965,0.018034,0.007942
57891.499965,0.023633,0.008662
57892.499965,0.010016,0.004876
57893.499965,0.028798,0.005297
57894.499965,-0.033638,0.000948
57895.499965,0.013542,0.006075
57896.499965,0.011902,0.008807
57897.499965,-0.013942,-0.002201
57898.499965,-0.000918,-0.004594
57899.499965,0.023995,0.012712
57900.499965,0.024351,0.000278
57901.499965,0.021951,0.012881
57902.499965,0.023142,0.007356
57903.499965,0.025577,0.020533
57904.499965,0.00271,0.007946
57905.499965,0.049278,0.028643
57906.499965,-0.000782,0.005103
57907.499965,0.010365,-0.005893
57908.499965,0.018296,0.009164
57909.499965,0.025942,-0.003574
57910.499965,-9.3e-05,0.014745
57911.499965,0.003684,0.004246
57912.499965,0.013942,0.000766
57913.499965,-0.005701,-0.008053
57914.499965,0.024918,0.021667
57915.499965,0.013534,-0.002059
57916.499965,0.001354,0.004726
57917.499965,0.021646,0.003368
57918.499965,0.004046,0.01754
57919.499965,0.035547,0.026167
57943.499965,-0.036936,0.008799
57944.499965,-0.012349,0.008139
57945.499965,0.017272,0.011634
57946.499965,0.022175,0.005757
57947.499965,0.00039,-0.010127
57948.499965,0.003018,0.007988
57949.499965,0.009156,0.001958
57950.499965,0.02006,0.017322
57951.499965,0.001731,0.001578
57952.499965,0.011355,0.003033
57953.499965,-0.032024,-0.001141
57954.499965,-0.007041,0.013082
57955.499965,0.00466,-0.004687
57956.499965,-0.006636,0.002226
57957.499965,-0.004721,-0.010432
57958.499965,0.00011,-0.009494
57959.499965,-0.00438,0.000678
57960.499965,-0.022679,-0.006218
57961.499965,0.062298,0.029708
57962.499965,-0.00241,-2.9e-05
57963.499965,-0.034142,0.002328
57964.499965,0.003368,0.009853
57965.499965,0.001363,-0.002562
57966.499965,-0.019436,-0.000432
57967.499965,-0.001172,-0.004959
57968.499965,-0.011051,-0.007627
57969.499965,0.013224,0.009381
57970.499965,0.011485,0.002322
57971.499965,0.011775,0.009192
57972.499965,0.026473,0.000402
57973.499965,0.012191,0.005893
57974.499965,-0.033184,0.001547
57975.499965,0.018102,0.001714
57976.499965,-0.024125,0.002799
57977.499965,-0.003076,0.001191
57978.499965,0.006941,0.003822
57979.499965,-0.00842,-0.012702
57980.499965,0.016646,0.000711
57981.499965,-0.032013,-0.024097
57982.499965,0.018504,0.004473
57983.499965,-0.011416,0.0094
57984.499965,0.000467,0.000981
57985.499965,0.022326,0.007855
57986.499965,0.035749,0.011812
57987.499965,0.038324,0.014192
57988.499965,0.012004,0.00704
57989.499965,0.006282,0.008799
57990.499965,-0.002653,0.009632
57991.499965,0.080789,0.043125
58008.499965,0.07753,-0.01812
58009.499965,-0.073945,-0.019207
58016.499965,-0.007578,0.01283
58017.499965,0.011785,-0.002744
58018.499965,-0.053917,-0.012061
58019.499965,-0.002409,0.003253
58020.499965,-0.010658,0.014897
58021.499965,0.023595,0.011432
58022.499965,-0.009454,0.010645
58023.499965,-0.024681,-0.007683
58024.499965,0.008308,-0.012157
58025.499965,0.01313,0.014911
58026.499965,-0.034963,-0.005123
58027.499965,0.031915,0.017078
58028.499965,0.01623,0.009814
58029.499965,0.0047,0.001545
58030.499965,0.002771,0.000951
58031.499965,-0.016125,-0.001707
58032.499965,0.015038,-0.001965
58033.499965,-0.019386,0.004631
58034.499965,0.021554,-0.005454
58035.499965,0.016197,0.009147
58036.499965,0.020348,-0.004865
58037.499965,0.029031,0.002541
58038.499965,-0.010422,-1.3e-05
58039.499965,0.012591,0.007922
58040.499965,0.008542,-0.005703
58041.499965,0.019692,0.00583
58042.499965,-0.009511,0.005251
58043.499965,0.030645,0.011658
58044.499965,-0.003047,-0.003393
58045.499965,-0.038,-0.007667
58046.499965,-0.012616,0.003952
58047.499965,0.007491,0.005639
58048.499965,0.025979,-0.00023
58049.499965,0.014943,-0.010865
58050.499965,0.036021,0.001736
58051.499965,0.001819,-0.003113
58052.499965,-0.008706,0.006085
58053.499965,0.042184,-0.003105
58054.499965,0.005468,0.011277
58055.499965,0.002675,-0.00015
58056.499965,0.008383,0.014172
58060.499965,-0.077951,-0.03408
58061.499965,0.031123,0.00791
58062.499965,-0.005801,0.002393
58063.499965,0.065446,0.033709
58090.499965,0.018193,0.023507
58091.499965,-0.034921,-0.001321
58092.499965,0.020174,0.00236
58093.499965,-0.011285,0.012418
58094.499965,-0.007881,-0.001868
58095.499965,0.027139,-0.002469
58096.499965,-0.020214,-0.001263
58097.499965,0.050082,0.030013
58098.499965,0.080324,0.014088
58099.499965,-0.001781,0.013137
58100.499965,0.00265,0.002901
58101.499965,0.012056,0.009714
58102.499965,0.013019,-0.002803
58103.499965,-0.001993,6.4e-05
58104.499965,-0.01698,0.007159
58105.499965,0.001691,0.003472
58106.499965,-0.007061,0.004489
58107.499965,0.002788,0.013318
58108.499965,0.013338,-0.000986
58109.499965,0.000554,0.016655
58110.499965,0.001317,-0.003358
58111.499965,-0.013138,0.002591
58112.499965,-0.004173,-0.003822
58113.499965,0.016593,0.009804
58114.499965,-0.003901,0.001706
58115.499965,-0.013443,-0.001183
58116.499965,0.014493,-0.000508
58117.499965,-0.003464,0.001573
58118.499965,0.006304,0.003605
58119.499965,-0.013639,0.006459
58120.499965,0.015822,-0.001964
58121.499965,0.024392,0.000876
58122.499965,0.01384,-0.002754
58123.499965,0.002836,0.006766
58124.499965,0.011736,0.014328
58125.499965,0.009932,0.001487
58126.499965,0.038176,0.019938
58127.499965,-0.006858,-0.001036
58128.499965,-0.014559,-0.003835
58129.499965,-0.009072,0.004855
58130.499965,-0.020072,-0.008113
58131.499965,-0.006656,-0.002429
58132.499965,-0.007095,0.008276
58133.499965,0.015184,-0.00472
58134.499965,0.009444,0.002965
58135.499965,0.015182,0.001127
58161.499965,0.087665,0.03213
58162.499965,0.011982,0.018031
58163.499965,0.037956,-0.000964
58164.499965,0.086538,0.010062
58165.499965,0.012777,0.006255
58166.499965,0.034999,0.010911
58167.499965,0.022696,0.026013
58168.499965,0.064247,0.031941
58169.499965,0.105283,0.035082
58170.499965,0.015868,0.031991
58171.499965,0.060141,0.042057
58172.499965,0.04414,0.012726
58173.499965,0.037868,0.02538
58174.499965,0.03479,0.020449
58175.499965,0.098471,0.039818
58176.499965,0.04314,0.00362
58177.499965,0.081228,0.018986
58178.499965,0.121741,0.041907
58179.499965,0.087609,0.015106
58180.499965,0.073823,0.022009
58181.499965,0.063514,0.026431
58182.499965,0.051705,0.028231
58183.499965,0.118892,0.038372
58184.499965,0.105499,0.034567
58185.499965,0.086062,0.031313
58186.499965,0.060583,0.017784
58187.499965,0.063397,0.032329
58188.499965,0.033339,0.009801
58189.499965,0.006449,0.0171
58190.499965,0.007751,0.006433
58191.499965,0.053764,0.017164
58192.499965,0.052608,0.02001
58193.499965,0.067385,0.033082
58194.499965,0.077488,0.033396
58195.499965,0.078154,0.024954
58196.499965,0.100778,0.032999
58197.499965,-0.025313,0.010558
58198.499965,0.201239,0.06667
58199.499965,0.071626,0.020159
58200.499965,0.098336,0.034528
58201.499965,0.031815,0.017496
58202.499965,0.068404,0.01478
58203.499965,0.039428,0.014778
58204.499965,0.06558,0.015936
58205.499965,0.021861,0.010271
58206.499965,0.065637,0.025941
58207.499965,0.076345,0.013833
58208.499965,0.083796,0.028589
58232.499965,0.004906,-0.019386
58233.499965,0.036193,0.008352
58236.499965,0.006011,0.021642
58237.499965,0.040697,-0.005627
58238.499965,0.081249,0.018336
58239.499965,0.073229,0.042878
58240.499965,0.059773,0.02416
58241.499965,0.083146,0.02816
58242.499965,0.017587,-0.043146
58243.499965,0.046896,0.034974
58244.499965,0.041042,0.009351
58245.499965,0.063477,0.024984
58246.499965,0.077537,0.02793
58247.499965,0.013195,0.004585
58248.499965,0.030659,0.027882
58249.499965,0.056245,0.023228
58250.499965,0.054642,0.007522
58251.499965,0.059231,0.015318
58252.499965,0.015481,0.013681
58253.499965,0.013974,0.010496
58254.499965,0.005935,-0.001175
58255.499965,0.011105,0.004367
58256.499965,-0.010739,0.007711
58257.499965,0.000787,-0.000452
58258.499965,-0.000261,0.007252
58259.499965,0.007846,0.007843
58260.499965,0.022281,0.016981
58261.499965,0.010031,-0.004789
58262.499965,0.007775,-0.005203
58263.499965,0.029389,0.007647
58264.499965,-0.016999,0.00222
58265.499965,0.020885,0.011837
58266.499965,-0.005259,0.009834
58267.499965,0.057218,0.004142
58268.499965,0.043819,-0.002957
58269.499965,-0.013905,-0.000818
58270.499965,0.015385,0.026199
58271.499965,0.046832,0.009384
58272.499965,0.016761,0.013357
58273.499965,0.026036,0.003659
58274.499965,0.041022,0.022854
58275.499965,0.014001,0.001883
58276.499965,0.027619,0.023042
58277.499965,0.027795,0.001743
58278.499965,0.016413,-0.004428
58279.499965,-0.053123,-0.007554
58280.499965,0.130628,-0.005888
58304.499965,0.071512,0.045882
58305.499965,0.090893,0.021561
58306.499965,-0.013712,0.010225
58307.499965,0.01632,0.001687
58308.499965,0.01956,0.013184
58309.499965,0.01838,0.008626
58310.499965,0.024334,0.010153
58311.499965,0.021238,0.015233
58312.499965,0.058627,0.020182
58313.499965,0.024754,-0.00367
58314.499965,-0.024979,0.012999
58315.499965,-0.000959,0.006321
58316.499965,0.040596,0.024468
58317.499965,0.002721,-0.00202
58318.499965,0.027789,0.015011
58319.499965,0.081718,0.01611
58320.499965,0.020489,0.025814
58321.499965,0.001643,0.00198
58322.499965,0.040868,0.012757
58323.499965,0.054582,0.00173
58324.499965,0.002324,0.018843
58325.499965,0.025961,0.016617
58326.499965,0.03154,0.019944
58327.499965,0.078256,0.034221
58328.499965,0.053705,0.030662
58329.499965,0.071829,0.025797
58330.499965,0.058755,0.018892
58331.499965,0.04218,0.019435
58332.499965,0.052718,0.029593
58333.499965,0.082549,0.037495
58334.499965,0.027036,0.011952
58335.499965,0.041907,0.020051
58336.499965,0.013434,0.000902
58337.499965,0.03698,0.013574
58338.499965,0.000956,-0.001342
58339.499965,0.030898,0.016126
58340.499965,0.000915,0.002658
58341.499965,-0.009724,-0.007709
58342.499965,-0.074876,0.029176
58343.499965,0.009482,0.002136
58344.499965,-0.023253,0.005583
58345.499965,-0.002191,0.003157
58346.499965,0.005332,0.010141
58347.499965,-0.011812,-0.004667
58348.499965,-0.026374,-0.006256
58349.499965,0.01292,-0.008791
58350.499965,0.030783,0.018855
58351.499965,-0.065298,-0.011018
58352.499965,-0.050367,-0.009195
58377.499965,-0.028222,0.015214
58378.499965,0.02025,-0.010271
58379.499965,-0.000744,-0.005423
58380.499965,0.014838,0.010287
58381.499965,-0.038483,-0.006115
58382.499965,-0.025207,-0.006067
58383.499965,0.029123,0.013263
58384.499965,0.01483,0.002632
58385.499965,0.015702,-0.001305
58386.499965,-0.015162,-0.002541
58387.499965,-0.060925,-0.030294
58388.499965,0.008313,-0.005997
58389.499965,-0.011229,-0.006953
58390.499965,0.010621,0.002284
58391.499965,-0.002633,0.002326
58392.499965,-0.016099,-0.016976
58393.499965,-0.003487,0.001224
58394.499965,0.020801,-0.004171
58395.499965,-0.046082,-0.00135
58396.499965,-0.028243,-0.005803
58397.499965,0.004326,0.003641
58398.499965,-0.014067,-0.006069
58399.499965,0.016615,0.007331
58400.499965,-0.022665,-0.004076
58401.499965,-0.008544,0.003012
58402.499965,0.002622,-0.004269
58403.499965,0.030732,0.008161
58404.499965,-0.0035,0.005739
58405.499965,-0.002913,0.011547
58406.499965,0.035621,0.012583
58407.499965,0.01817,-0.005468
58408.499965,0.015061,0.00327
58409.499965,-0.013558,-0.002293
58410.499965,0.002363,0.021148
58411.499965,0.027461,0.005444
58412.499965,-0.038223,-0.009466
58413.499965,-0.019271,-0.003339
58414.499965,0.045834,-0.010437
58415.499965,0.026683,0.012673
58416.499965,-0.013622,0.014117
58417.499965,0.023297,0.005831
58418.499965,0.034992,0.007869
58451.499965,-0.054923,-0.016399
58452.499965,-0.018203,0.014041
58453.499965,-0.006828,0.002232
58454.499965,0.009979,-0.00126
58455.499965,7.8e-05,-0.00797
58456.499965,0.023332,0.012529
58457.499965,0.009376,-0.007597
58458.499965,0.011055,-0.003724
58459.499965,-0.037012,0.002576
58460.499965,-0.003687,-0.00923
58461.499965,-0.003927,-0.000752
58462.499965,0.011163,0.003109
58463.499965,-0.043583,0.0013
58464.499965,0.008832,0.007504
58465.499965,0.034412,-0.008279
58466.499965,0.012211,0.003495
58467.499965,-0.008491,0.005716
58468.499965,0.004936,-0.007474
58469.499965,-0.003072,0.015289
58470.499965,-0.008871,-0.006599
58471.499965,0.000361,-0.001734
58472.499965,0.003081,-0.0013
58473.499965,-0.015013,0.007251
58474.499965,-0.012935,-0.007055
58475.499965,0.028018,0.002197
58476.499965,0.023031,0.010089
58477.499965,-0.012478,-0.001549
58478.499965,-0.004599,-0.012058
58479.499965,0.024441,0.011998
58480.499965,0.008937,0.00576
58481.499965,0.035201,0.009793
58482.499965,-0.020119,0.006442
58483.499965,0.006482,0.000203
58484.499965,0.015126,0.000522
58485.499965,-0.01098,-0.007574
58486.499965,-0.02526,0.001068
58487.499965,0.05806,0.016136
58488.499965,0.00603,0.0004
58489.499965,0.002999,-0.002472
58490.499965,0.018839,0.00075
58491.499965,-0.013532,-0.002476
58492.499965,0.009834,-0.008917
58493.499965,0.008105,0.011667
58494.499965,0.003848,0.007488
58495.499965,0.00703,0.0163
58496.499965,-0.017578,0.002422
58497.499965,0.058797,0.009086
58523.499965,-0.038076,-0.003511
58524.499965,-0.024093,0.005462
58525.499965,-0.001532,0.005868
58526.499965,-0.000385,-0.003264
58527.499965,-0.011772,0.015455
58528.499965,0.006232,-0.000505
58529.499965,-0.033187,0.001952
58530.499965,0.002008,0.002062
58531.499965,-0.005742,0.004482
58532.499965,0.001629,0.002681
58533.499965,0.013207,-0.001196
58534.499965,-0.011486,0.000582
58535.499965,-0.003394,-0.000653
58536.499965,0.029408,-0.004363
58537.499965,-0.009999,-0.00514
58538.499965,0.035492,0.00106
58539.499965,0.028767,0.007555
58540.499965,0.00562,0.014348
58541.499965,0.00745,0.003792
58542.499965,0.027878,0.008777
58543.499965,0.015409,0.009052
58544.499965,-0.00365,-0.002568
58545.499965,-0.012763,0.012032
58546.499965,0.024558,0.010012
58547.499965,0.010145,0.007662
58548.499965,0.003339,0.006205
58549.499965,-0.019722,-0.000764
58550.499965,-0.001921,0.004809
58551.499965,6.1e-05,0.006656
58552.499965,-0.02369,-0.00414
58553.499965,0.014311,0.000353
58554.499965,0.034673,0.006159
58555.499965,0.030514,0.010849
58556.499965,0.014639,0.000198
58557.499965,0.013145,0.00623
58558.499965,0.035625,-0.009592
58559.499965,-0.012144,0.03897
58560.499965,0.008904,-0.011986
58561.499965,0.02076,0.015665
58562.499965,-0.006906,0.003478
58563.499965,0.017394,0.009118
58564.499965,0.03772,0.019138
58565.499965,0.014851,0.018473
58566.499965,0.019905,-0.00821
58567.499965,0.01374,0.016986
58568.499965,0.007571,0.016281
58569.499965,0.007107,-0.010615
58577.499965,0.010391,0.006532
58593.499965,0.077909,-0.0196
58594.499965,-0.006153,0.020044
58595.499965,0.085822,-0.035563
58597.499965,0.023143,0.030272
58598.499965,0.007182,-0.005222
58599.499965,-0.044917,-0.006322
58600.499965,0.004849,-0.00049
58601.499965,0.016266,9.2e-05
58602.499965,0.017656,-0.006739
58603.499965,0.021535,0.002296
58604.499965,0.013762,0.007869
58605.499965,0.029887,0.003021
58606.499965,0.060904,0.017726
58607.499965,0.002773,0.014481
58608.499965,0.009371,0.005636
58609.499965,0.002055,-0.005211
58610.499965,0.003764,0.001891
58611.499965,0.00778,0.00507
58612.499965,0.009908,0.002035
58613.499965,0.017731,-0.008406
58614.499965,0.032396,-0.002143
58615.499965,0.032454,0.001914
58616.499965,0.024464,0.002041
58617.499965,0.030654,0.000627
58618.499965,0.029753,0.006608
58619.499965,-0.013812,-0.009321
58620.499965,0.006374,-0.002065
58621.499965,0.035347,0.002579
58622.499965,0.012713,0.006326
58623.499965,-0.008539,0.006103
58624.499965,0.024711,0.009105
58625.499965,0.003886,-0.005143
58626.499965,-0.00757,-0.001557
58627.499965,-0.015128,-0.002065
58628.499965,-0.00179,-0.000879
58629.499965,0.026319,0.006406
58630.499965,0.009026,-0.002097
58631.499965,0.06622,-0.006593
58632.499965,-0.033884,-0.000528
58633.499965,0.003716,0.009206
58634.499965,0.009606,0.002389
58635.499965,0.032035,0.012348
58636.499965,0.045001,0.018951
58637.499965,0.02453,0.007562
58638.499965,0.005224,-0.012083
58639.499965,0.036692,9.4e-05
58640.499965,-0.018872,0.010557
58641.499965,0.02167,-0.000946
58666.499965,0.003342,-0.013172
58667.499965,0.028167,0.000252
58668.499965,-0.006694,0.022614
58669.499965,-0.024941,-0.013638
58670.499965,-0.06185,-0.000825
58671.499965,-0.000978,-0.003454
58672.499965,-0.000946,-0.007245
58673.499965,0.015654,-0.002161
58674.499965,0.004186,0.014596
58675.499965,0.010711,0.004839
58676.499965,-0.0043,-0.01172
58677.499965,-0.013821,0.002583
58678.499965,0.008096,0.005422
58679.499965,0.01563,-0.007152
58680.499965,0.015192,0.00725
58681.499965,-0.052541,-0.009597
58682.499965,-0.015296,0.002047
58683.499965,0.001595,-0.008897
58684.499965,-0.014768,0.005619
58685.499965,0.005365,0.020483
58686.499965,0.040711,-0.000796
58687.499965,0.030785,0.004272
58688.499965,0.035544,0.017094
58689.499965,0.003258,0.012829
58690.499965,-0.001654,-0.001544
58691.499965,0.004706,0.002983
58692.499965,-0.000925,0.000629
58693.499965,0.027105,0.006313
58694.499965,0.010957,0.002378
58695.499965,-0.004795,-5.7e-05
58696.499965,-0.022117,-0.003235
58697.499965,0.003139,0.015999
58698.499965,0.023152,-0.006676
58699.499965,0.006857,-0.004188
58700.499965,0.019349,-0.00104
58701.499965,0.026123,0.007028
58702.499965,0.00718,0.013163
58703.499965,0.015099,-0.000444
58704.499965,0.007933,-0.003609
58705.499965,0.011817,0.003153
58706.499965,0.024844,0.000745
58707.499965,-0.000749,0.002194
58708.499965,0.001339,-0.001438
58709.499965,0.030271,0.006168
58710.499965,-0.039215,-0.010287
58711.499965,-0.008244,0.008364
58712.499965,-0.005513,-0.000496
58713.499965,-0.01082,-0.001661
58714.499965,-0.018535,0.047999
58718.499965,-0.002683,0.004667
58719.499965,0.002365,0.007939
58720.499965,-0.013848,-0.001222
58721.499965,0.006769,-0.004324
58722.499965,0.012208,0.017417
58739.499965,0.011292,-0.010808
58740.499965,0.024481,0.001321
58741.499965,0.014653,0.022318
58742.499965,0.052528,0.0059
58743.499965,0.015601,-0.003849
58744.499965,0.032509,0.016845
58745.499965,-0.009921,0.008883
58746.499965,-0.016024,0.001838
58747.499965,-0.001651,-0.003069
58748.499965,0.005293,0.013369
58749.499965,0.062662,-0.009069
58750.499965,0.01972,-0.008905
58751.499965,0.010678,0.002653
58752.499965,0.017306,0.004298
58753.499965,0.000322,0.004314
58754.499965,0.009377,0.007265
58755.499965,0.028347,0.002128
58756.499965,-0.003354,0.006756
58757.499965,0.01022,-0.00214
58758.499965,-0.01067,0.002617
58759.499965,-0.021847,-0.003059
58760.499965,0.004329,-0.007529
58761.499965,-0.009283,-0.008641
